"","AdOnset_Weibull_Shape","AdOnset_Weibull_Scale","AdOnsetPropensity_Gamma_Alpha","AdNaturalHistoryPropensity_Gaussian_Variance","AdNaturalHistoryPropensity_PreclinCancerProg_TampingTerm","AdNaturalHistoryPropensity_CancerOnset_TampingTerm","AdGrowth_Janoschek_Inflection","AdGrowth_Janoschek_Rate_P","AdGrowth_Janoschek_Rate_D","AdGrowth_Janoschek_Rate_R","PreclinCancerProg_Exp_Rate_P","PreclinCancerProg_Exp_Rate_D","PreclinCancerProg_Exp_Rate_R","CancerOnset_Gompertz_Rate_P","CancerOnset_Gompertz_Shape_P","CancerOnset_Gompertz_Rate_D","CancerOnset_Gompertz_Shape_D","CancerOnset_Gompertz_Rate_R","CancerOnset_Gompertz_Shape_R","pSxDetS1_P","pSxDetS1_D","pSxDetS1_R","pSxDetS2_P","pSxDetS2_D","pSxDetS2_R","pSxDetS3_P","pSxDetS3_D","pSxDetS3_R","pSxDetS4_P","pSxDetS4_D","pSxDetS4_R"
"54",2.24054871660516,7.52954310701193e-05,0.487859702281537,0.516397545159708,4.65634144340371,5.71549973563121,0.443522857351442,0.0630933018365828,0.0438154982950872,0.0622944217110728,0.193175036642355,0.193223598923029,0.202866722476553,0.00256286383051107,0.0196788491154209,0.0259503870172281,0.0126037645656815,0.0387806222655551,0.00451396469544899,0.0381823919615523,0.0805197047041693,0.130318541937686,0.367958372626608,0.370479251649034,0.342490469224281,0.67088938187582,0.651783783808372,0.741116412817695,0.941330384112257,0.927761629543699,0.960475826657298
"55",1.92277712282858,0.000336301935644374,0.491324482577477,0.447864254339072,3.78325503836283,7.50386629795134,0.474765722212949,0.0476445241388975,0.05201406818502,0.0489559889221766,0.2019087956452,0.197885110689196,0.199180746205627,0.00261155253249499,0.0264354197072553,0.00232856823800353,0.0230533917398871,0.035857101435554,0.0101948010178383,0.0440181003694658,0.0787085925564315,0.147253353239899,0.380131723770192,0.366804274415437,0.344684190119031,0.71712930232843,0.717346135767134,0.759318178496674,0.957368301419529,0.914009247401721,0.919287369067595
"56",2.20805919502232,9.31772944844663e-05,0.509768688832982,0.750114728444618,3.89808327091877,5.85481553551048,0.463110282157275,0.0449967682287165,0.0561680038130999,0.0561995688166452,0.189329615264731,0.204855949746145,0.209144397388169,0.0052627731412208,0.0173154430729765,0.00123294630708213,0.0272336365208759,0.0220330247778432,0.00898308378206847,0.049562813124529,0.0895963983575188,0.169646731585291,0.397885156731624,0.398282510192694,0.382398561330569,0.705727826849298,0.725970564113823,0.873053395114796,0.987945637541833,0.92579433736717,0.958310311674737
"57",2.33097931644915,5.61117524413491e-05,0.50939402420897,0.659961413164093,4.86659868041249,7.66891283730224,0.372136023544682,0.0656828165237736,0.0725248926223367,0.0685256525596016,0.187608178022449,0.205719779530816,0.219079802602116,0.00495577942555136,0.0165757976704837,0.00197054871861656,0.0240579350079517,0.0446396415838783,0.00203343403776426,0.0404490197128453,0.0830338274959826,0.184659234886289,0.377185344333598,0.405669951760258,0.348197397456657,0.654051392640373,0.672323256922834,0.883444817974127,0.962035321951948,0.905602663022673,0.96406253217346
"58",2.25773163455764,6.82220312266028e-05,0.535247671489299,0.694715332348403,4.16477492610458,4.1525262663431,0.465197859126716,0.0463372369001161,0.0501661060898728,0.0538087562591806,0.191554319499356,0.194369011625833,0.219866295792676,0.00742786357026778,0.0104895504173417,0.00529305636276388,0.00995074865080618,0.0196651396033463,0.012925493102947,0.0468545777608307,0.0851689739768979,0.187490384288146,0.404086688931144,0.372127216911587,0.403607082117135,0.663035367188121,0.686441693689061,0.899893530516111,0.933970735287499,0.97903927301627,0.951634070669738
"59",1.99339842744528,0.00023883947662572,0.45128773173399,0.508858260970518,3.09015977231812,1.0741733258635,0.49190750443245,0.0452869529507543,0.0507353170786633,0.0504941561579968,0.187524176813185,0.201824829187085,0.20362249150813,0.00306260266950945,0.0190012089951821,0.000714683993058513,0.0341954114808154,0.0168535456168486,0.0190787188163199,0.0448042885389282,0.0951783783984078,0.158624292399495,0.384523552703189,0.390274987301575,0.369631860334239,0.683873123149495,0.741327959957817,0.837317565427822,0.960280613190479,0.966668373519319,0.942889584659091
"61",1.98134098255302,0.000231247669408325,0.468841338303078,0.333992548427568,2.13685863691016,4.79943615434385,0.507451020105237,0.0441918361425047,0.0411552421097844,0.0519286511753602,0.19667679964551,0.188310017159635,0.184755684469108,0.0112861493718165,0.0081011459983643,0.0218989821697659,0.00657741274880844,0.0221500779272203,0.00997485840348542,0.0539018106926728,0.0853414123892328,0.131884715145735,0.420087875737389,0.3989048810471,0.340323820959259,0.839419139433055,0.757934165586183,0.778311828280487,0.966901465252974,0.904522705066194,0.937299726278594
"64",2.13298790412369,0.00014342305036219,0.504649772233919,0.747008628691327,4.03838565981748,2.22848885564195,0.436245984648026,0.0490014268614124,0.0580752877840303,0.0558440804791911,0.189582423655042,0.204823135749839,0.203870724306454,0.00328480637447068,0.0183931004925236,0.000376600063432614,0.0372559046979823,0.0105447430342394,0.0179873367439264,0.0503050125335885,0.0898306471283436,0.160134195456296,0.384600464492242,0.390042160887527,0.356506793964576,0.676656312825171,0.788672445460491,0.843601379391235,0.982811739259936,0.956148526494879,0.997808316400646
"65",2.2868131245827,7.13693697387872e-05,0.482593382367998,0.932513784031178,3.62670719928768,14.5593915895293,0.395814242843358,0.0626988747763684,0.056970040338911,0.0598170555103273,0.187952518209129,0.185000311698263,0.166712774027374,0.00339179236306287,0.0202511851060064,0.00153638843060282,0.0341668095913679,0.035868099516219,0.0123135238146688,0.0423717169299948,0.0872722425030484,0.129800288249483,0.394415380562648,0.36771044473404,0.273865609234454,0.752613636421589,0.736544533724099,0.665558027671848,0.905702568931176,0.967716689697617,0.98143824556025
"66",2.3490422111803,4.33969421175858e-05,0.516727544070193,0.752484347486381,4.55520319141482,3.67677727542431,0.524703907930698,0.0429388222826202,0.0415421836870201,0.0501595413380842,0.1901663147642,0.195545254059807,0.2112771210932,0.00631545935542085,0.0114996321671474,0.00244170057560505,0.0292958805108358,0.0490399432589305,0.00334557005817056,0.0479831394501356,0.0861219078660954,0.157546576835065,0.352633834320544,0.369665287295461,0.356858499837727,0.702921852481603,0.709382702607029,0.867623904309623,0.987372218968719,0.938063105791936,0.918772092849284
"67",1.92640711518326,0.000351002082262835,0.517881123638323,0.585509102485207,4.36094397635883,4.94403030723225,0.436853200854534,0.0554275273750787,0.0533855842879681,0.0529738306749173,0.196763511753838,0.216500627920175,0.205342253401696,0.00211249864343698,0.0197811684624537,0.000851264329686672,0.0364297993624169,0.0475373467864617,0.00590010985926469,0.0407357757077984,0.0988409900724919,0.172949225296741,0.356472705922844,0.420969622381939,0.33917167599781,0.662995570117863,0.787076983152441,0.876416792069121,0.936451273384502,0.938291390994806,0.995916954979925
"68",2.28914664718202,5.75336419271408e-05,0.49557066821746,0.513389346860546,4.34148778174629,3.20562338654506,0.473096009409801,0.0537019476928266,0.0481416059812503,0.0556383049503704,0.198534304509496,0.191023377746421,0.20699492813702,0.00531234375908599,0.0137102759574171,0.00403560778573672,0.0187673190869151,0.0377974200893954,0.00522679339921936,0.0429111241152341,0.0770420732998208,0.159402306389277,0.382221204759997,0.359179898047059,0.341007321130764,0.657776218764276,0.666645812211836,0.82798559148507,0.984667793245135,0.905748608922356,0.960502515375303
"69",2.269529719264,7.88414590851501e-05,0.440659458732641,0.788937034845671,3.91273416024042,6.76869358051915,0.454963938859257,0.0424507762518169,0.0525362962837278,0.0497760900341052,0.180407177743078,0.206061704272032,0.227213540181742,0.00682708287616371,0.0126678546446616,0.00275952804282765,0.0183434258486246,0.0233272969459669,0.0127286923866215,0.0430099477887115,0.0891459771913037,0.193260210714601,0.409923163978612,0.415345756309835,0.50782226284885,0.65690789323392,0.81005611912372,0.85805947232681,0.996184682658792,0.918817122419947,0.982424217560608
"70",2.27444350012637,6.95156270970919e-05,0.46720020459699,0.914763397987851,4.27469451799413,1.02457324066467,0.443463973332105,0.0525894018176165,0.0595153629390671,0.0534428814095795,0.178226540191544,0.202449483775929,0.198924301397533,0.00252756016777325,0.0163323280036372,0.00131132631417994,0.0324023417341557,0.0363499572426724,0.00733651421131908,0.0379863524772677,0.0876163799821557,0.1498831966274,0.36377780677442,0.405424833678108,0.386716451803955,0.66058529753914,0.793892972478469,0.759993225083094,0.97692790351288,0.906345815835599,0.952045655637992
"71",1.85719416649575,0.000435335291459871,0.435821671673344,0.381715043848543,2.74253006003839,9.02997765360157,0.565873892061118,0.0361153974408686,0.0432932849066774,0.0394042195730159,0.192176432098509,0.196084874967947,0.21422144295175,0.00238478266070417,0.0296578681910911,0.00242852058881575,0.0155680542972935,0.0353205006763676,0.00365921915178965,0.0463921110530743,0.0825360922241177,0.183431543308065,0.371665903359527,0.367563476983539,0.385226487181521,0.758546938622297,0.707805991991713,0.877101370954797,0.966216186809631,0.940586452597846,0.953214768474092
"72",2.33339464572199,6.11870124917144e-05,0.491275554056397,0.807901013246968,3.66312034593911,7.89686093538635,0.439946865982037,0.0434091287374391,0.0500874024671537,0.0615859357238095,0.181313234693607,0.187862089200051,0.212592196504077,0.00947092394066304,0.00962050627340053,0.00206429763791775,0.0272403082105011,0.0242783882839491,0.00375411821864228,0.0450120265468667,0.0817397165841522,0.187376685514766,0.440339191889617,0.372294403534818,0.423930284761424,0.683095393059459,0.729022916168802,0.893361934299361,0.939076521603,0.977505659625235,0.903009174097548
"73",2.08241115540247,0.000150930685148548,0.501963070540874,0.403819398299316,4.4143900531442,9.20040626746681,0.508570080477387,0.0428243341983513,0.0365636481090183,0.0523290854884597,0.223973078541372,0.201094094888535,0.193765831339988,0.00800385998813869,0.0118092024331329,0.0497029236858828,0.00553288839442312,0.00450612715663207,0.0364822388940053,0.0529179799105278,0.0798355008243478,0.118852061632754,0.401028731670539,0.376794689227409,0.342299493917198,0.895618985037281,0.694371044405457,0.678399599526911,0.95641034105676,0.90114566033427,0.935762536400758
"77",1.91196521661504,0.000326157618854098,0.451830916575994,0.361690883952436,2.92430202526509,1.54259862023397,0.51198917329011,0.0490438024611567,0.0504864032656056,0.0525722388722497,0.197347710222101,0.202409707316952,0.196593467601702,0.00165633134659621,0.0236745488261607,0.00105782329100652,0.0285784026475028,0.0323064948911823,0.00279348840485907,0.0443018882312998,0.0805081863854767,0.13337869782374,0.362803565390519,0.366694570853671,0.355761985246234,0.706627577708422,0.740575853173977,0.778932512962261,0.958152956446857,0.912523043392026,0.939598975471575
"80",2.3174840674013,5.84825175765805e-05,0.50184020297691,0.876295544016037,3.94816168426724,9.54200233275354,0.486284553141955,0.045008292092617,0.0453183164217335,0.0533003053352046,0.186728511285727,0.182842725773991,0.200100203259462,0.00377723541829006,0.0221960188333167,0.00226431285678154,0.0292402938262652,0.028857781001265,0.00451046376082818,0.0472359722028989,0.0794382245056199,0.149481920903852,0.392234056899179,0.354702626177189,0.366106484323074,0.718180714343201,0.683183251859715,0.781152691899737,0.928123389427919,0.961581258506717,0.932582570469736
"87",1.96967136708221,0.000252693678190403,0.521857421583106,0.380791915263302,2.99488344091081,4.04428578348382,0.513841223904999,0.0442488622437702,0.041484897395012,0.0435067239533225,0.199464724773295,0.201055145902485,0.204632419024939,0.00625716920784996,0.013440719074138,0.025233965124221,0.00169726586310384,0.00487541313142496,0.0369857162278801,0.0472397126619699,0.0933347479240972,0.160340612718787,0.400347144656494,0.41656434720472,0.35500626181813,0.750821531508626,0.746606994824503,0.861247602636581,0.972544030171864,0.945646718558163,0.909827929848329
"89",2.14262609975762,0.000123324609318015,0.449413843516528,0.518503561662705,3.93524357825027,9.44148653961404,0.449903482015528,0.0549739859690368,0.0419425529717508,0.0541802879449783,0.194785673347414,0.208718040980149,0.208684403607659,0.00364374965314954,0.0186570324449211,0.0410112915044217,0.00766022342628787,0.063995209135461,0.00195909633272885,0.0377606055576081,0.105305396795745,0.149237116939391,0.374696767618888,0.457728842678816,0.342476148167402,0.669561222451674,0.797448182651926,0.859972014786907,0.940739781296855,0.91878270923308,0.904728796228536
"96",2.34687827189612,4.64832937274467e-05,0.454183513286055,0.527107130656437,4.53623543672097,8.53504671599946,0.461962329870913,0.0481032540211374,0.0501241630430318,0.0580368975202672,0.196529521418966,0.192122947749365,0.21421881086751,0.00855914779970355,0.0145528967124804,0.0146697229347393,0.00799159526227144,0.0276939353280924,0.00344226044612979,0.0385544731885704,0.0707765421318259,0.170673078299706,0.392425112320407,0.351321879695483,0.320293903224135,0.650815523882415,0.67394740407536,0.897794446955042,0.943687593363033,0.933667840061759,0.926460509987126
"99",2.26914438735187,7.00498095832587e-05,0.487552210316742,0.769165056768263,4.91001855578945,8.20005576496845,0.462099325550146,0.0470528461436367,0.0448486232685025,0.0545685107764956,0.190084725979805,0.216993803266307,0.209092736911099,0.00725906634825588,0.0151234451337248,0.0195636596510979,0.000423098387535816,0.0491653844219727,0.000970745857903042,0.0435116184713556,0.102748706008197,0.161990010625758,0.381051460811433,0.531789015492851,0.344640887945884,0.658308684680707,0.830357337562948,0.860877080048557,0.924747403582229,0.948625648735514,0.908648348401249
"102",2.25090429990269,8.43265747554808e-05,0.498435047474561,0.982016496207186,3.34098604518015,10.0735604212379,0.428406930341476,0.0513672895474151,0.0469157490173137,0.0573215614088855,0.181322808682316,0.19162222745708,0.184596411012196,0.00598519875746092,0.0131003744778405,0.00151026852737442,0.0343064977839791,0.0453555328045229,0.00148394147504788,0.044377957056657,0.0987647778675283,0.148343064714877,0.389122131354262,0.411807502888211,0.358970534211796,0.759317902115021,0.809229700939404,0.700027490493009,0.925669216407892,0.949943058054804,0.971132585782985
"103",2.34197388821592,4.54032437250531e-05,0.481088872832688,0.626558167869397,4.53738771150952,5.78967744511809,0.451525549030469,0.0538124568546624,0.0582608814918857,0.0618920426085816,0.194885011303593,0.195365449271769,0.214953280607136,0.0050543871019936,0.01540048081846,0.00178403187085548,0.0273578057909089,0.0336238324162497,0.00188496418333767,0.0447123096839245,0.078103176475734,0.162199681460591,0.37299586161839,0.355104553903305,0.349549893506819,0.658320979787858,0.676701831093704,0.884639209170986,0.972573339601956,0.962532629221786,0.98975506586585
"104",2.1371785026526,0.00010765229315354,0.465283084008168,0.32579048253092,3.1167080346999,7.84170974242217,0.449805285744725,0.0532276076797106,0.0491569595304058,0.0595241759823166,0.200046669006278,0.197354460490692,0.211105237514074,0.00985119078109665,0.0102092345935119,0.0555701047099328,0.00302372812709905,0.0159145291367786,0.0221411583869953,0.0500430161633989,0.0858692699884501,0.161918477655282,0.405343892035259,0.377634792476179,0.346645178980852,0.665720331879097,0.716617335966338,0.860278066800215,0.96977342838848,0.955157990151597,0.978126067793899
"106",1.84678392033497,0.000456216697091574,0.406403614465793,0.32148051953675,2.16275615848111,5.21233741384247,0.564964093162983,0.0378410545046749,0.0466729396806497,0.0440272883469489,0.18500206606266,0.192501579958887,0.204711763318176,0.00126237937628079,0.0296048504931442,0.00130299827939319,0.024185080328988,0.0316062980285293,0.00206109303782045,0.0353907502344621,0.0753172805367977,0.172018874958575,0.372665955785178,0.366123726886374,0.398719255945712,0.673404903329629,0.715052218446611,0.879751188780431,0.950719059585757,0.938905321932573,0.944876521624257
"107",2.36139721453981,5.18311408837882e-05,0.456454859588743,0.83215888810007,4.43385250170981,1.99050590859006,0.399324932630854,0.0543563786997927,0.0640907373002855,0.0674581716690996,0.179187436443215,0.21593428579942,0.217140777517549,0.00569340552790646,0.0124512470265929,0.00159643559915076,0.022147912673654,0.0270432405577006,0.00179440707647864,0.0386099702879822,0.103948084131156,0.188136130466508,0.392906720227789,0.474096923005342,0.400870975278481,0.659411405584187,0.802035199962154,0.856011969976224,0.977173668618131,0.979940846362535,0.907725907532718
"110",2.28439681743541,6.39365981598521e-05,0.582605172742612,0.85732772228611,5.06966374005708,5.48806647192268,0.409697392722738,0.0596136940608121,0.0529721523051241,0.0523095663776184,0.182320206122518,0.1843702509455,0.223576750577144,0.00306842309010043,0.0194234149590983,0.00935704312902205,0.0107611895762794,0.0439764613238162,0.00322008499660296,0.0344973018787202,0.0759317707689442,0.181408034297547,0.373495060803039,0.363049422426353,0.450004205423491,0.678565346978744,0.677490962069013,0.884776881146263,0.954729847321839,0.994803795182985,0.916830780259216
"111",2.3773803224362,4.58976128561883e-05,0.495779587916052,0.795506282240234,3.90264096280234,3.560787007754,0.469172636807553,0.0474441929547121,0.0602125641584399,0.0542615207275575,0.183731647586943,0.190569596851148,0.227438463205264,0.00642999153828551,0.0115394554408643,0.00193738405372393,0.0193659350160608,0.0323907347009086,0.001340344547096,0.0390197208261304,0.0796961187334421,0.195183893945948,0.382588824157166,0.355542270809913,0.474616337994017,0.703134595957153,0.692108115509035,0.890013028328565,0.932268553810511,0.963932935874423,0.95215289848212
"113",2.13664458402745,0.000137461751965345,0.474982085495011,0.82787768086626,4.04677834787613,3.28220455518769,0.423364375901121,0.0504103362271708,0.0555142379331129,0.0593813438929091,0.189221565741679,0.208843828809774,0.199418431426858,0.00253359273329796,0.0206134725808481,0.00079151188457559,0.0337409272484319,0.0288947082336171,0.00102591844959587,0.0479868819910353,0.0983635841222009,0.162581600913355,0.389496768234369,0.465149786367449,0.372379334758299,0.717320673612779,0.820299110206617,0.812484344400056,0.998653569847637,0.989588562383913,0.904469668624374
"114",2.37778805010693,3.83898358900322e-05,0.445044579661882,0.513330720163608,4.44823731692802,6.22572465185503,0.458135457463561,0.0532797199166604,0.0498560012144315,0.0558820333655499,0.202044826824093,0.18832066825301,0.207117388805772,0.00850024464085151,0.0102282723494063,0.0237464223837186,0.00241685667194183,0.0264637547611845,0.0132696623984999,0.0413010183964535,0.0713782838130562,0.155420721005697,0.392876736758976,0.371757206530695,0.326464322968002,0.682833714495491,0.69042839719572,0.828872439846123,0.937279994331253,0.921392196196056,0.94774292349741
"117",2.2674598667257,7.03914828030625e-05,0.487837864583343,0.674760759139972,4.04925646631958,6.8812915150114,0.445044191198255,0.0524976994307613,0.0519368132740041,0.0564460901814141,0.189955684774972,0.189387054284718,0.202581405965343,0.00472562800624073,0.0153294103087317,0.00236071780684678,0.0285315695361311,0.0339793952758072,0.00724361193860496,0.0459178405362402,0.0790747366747771,0.154492650558473,0.375427695839807,0.362097703704962,0.357277165950724,0.674958877219384,0.692179479853391,0.830847022067953,0.937211839112524,0.926542518323723,0.955679602428018
"118",1.93396535861809,0.000344391853233909,0.486586122310402,0.617465551373381,3.53686888433715,13.2234849724237,0.45485470987613,0.0528385701362004,0.0569742685072696,0.0410225858016399,0.1973513667366,0.204236464941596,0.19809895835452,0.00243013519117942,0.0217966297872579,0.00109734000247074,0.0278672477160637,0.0691876308439843,0.080475081300291,0.0554907580306336,0.0898647648905661,0.185739215733422,0.368602457193397,0.378415880722928,0.356294848297951,0.829207450946937,0.71992217148172,0.897795581750805,0.960185071666662,0.95185520830341,0.966159198622241
"121",1.92473082152761,0.000289887213058961,0.445786754315768,0.360323473078644,2.50015799883671,4.82564351552677,0.526227009678918,0.0426593129540834,0.0511589961203192,0.0553242213098817,0.197166942644896,0.195039777003086,0.20694400585576,0.00512850292381392,0.0178513219179765,0.000831018776574399,0.0314729711774825,0.0123559516787606,0.0165369543798676,0.0535527622166041,0.0775954511618306,0.153752882435331,0.372205769497716,0.350842421112027,0.345024012964708,0.759149906479562,0.726822258803673,0.844368675208685,0.94945558038036,0.978067883263989,0.990137910331846
"123",2.28245079717825,7.09278729815357e-05,0.523497008426468,0.884070691534751,4.92515343314998,3.74412679240719,0.424774228537721,0.0543573164639903,0.0610464774382121,0.0551359158305962,0.184937237394335,0.20855930847115,0.220028920750843,0.00270672615708781,0.0208907606529434,0.00249175692284008,0.0134373680793355,0.0431789686805787,0.00283121868975903,0.0395283700315429,0.0980159414197364,0.186141072717469,0.374207638664318,0.442595896408633,0.427501648530255,0.656745217191011,0.765152271683886,0.865748202785279,0.987493744876966,0.929160744715944,0.907775918093199
"126",2.34244035770061,4.3023009983517e-05,0.549475523976082,0.711700018809786,4.94707162722267,6.74426987454005,0.445056288647616,0.0537976013944658,0.0555541790823355,0.0550742751576995,0.193497310952641,0.197259373960376,0.212857880668466,0.00527240449700285,0.0162061638598253,0.00606348655410056,0.00949780288523924,0.0294584326671273,0.00968606857477038,0.0442574300309437,0.0825629608513389,0.177192338106832,0.356484683886984,0.38787191406818,0.316439277469945,0.657691133725306,0.65303259420061,0.892331820185586,0.991521453241137,0.912507375672354,0.993870821848351
"128",2.29001344420294,7.08654621736236e-05,0.509803838430581,0.935675957208299,4.64706312817036,5.67613944065572,0.416324262235189,0.0538740759120234,0.0573396737345072,0.0599614049275603,0.184367609491846,0.191971838405683,0.203243274602269,0.00276242584894851,0.020695552132747,0.00105761903022236,0.0329913134274387,0.0258248245822973,0.0110165312934287,0.0426598758168004,0.0877356016180274,0.170909667185323,0.386763382647406,0.370714997413298,0.347630781767998,0.660711942786638,0.705442830847754,0.825187145689862,0.923182725681656,0.949452469577711,0.946712826292619
"129",2.3175926072597,5.19022378860156e-05,0.516169134825483,0.938008884026053,4.40760278648647,9.40416556728748,0.478365665508674,0.0461638748715886,0.0422957483225151,0.0486910288298842,0.185285067413187,0.182467543213353,0.200762922569082,0.00425006789735404,0.0194060911588959,0.00380174738865696,0.0250057540062832,0.0593752601997202,0.00163984864843556,0.0438075508348427,0.0829433972149366,0.155760553676667,0.363895838757974,0.363006492702147,0.364279900949524,0.710678544080633,0.694186213196285,0.831427365490995,0.984957686054855,0.949106080208914,0.968204934981376
"132",2.30105251651422,5.97237477579831e-05,0.50528715538592,0.793769994203924,4.83203045728447,12.0190469625643,0.421307809286435,0.0584955279809303,0.0588412801673451,0.0593155694742439,0.193849801679079,0.192078261178451,0.202713989589902,0.0032993778289525,0.0201959030778568,0.00272537190703007,0.0254717233167473,0.044693034771641,0.00103824879625883,0.0461543919184888,0.0818764666511186,0.159884154914729,0.385516599147187,0.349426381345697,0.332485043791336,0.650601373225406,0.663771095782999,0.809372409740944,0.965840532813951,0.958995121911378,0.974752534170835
"133",1.97396833442259,0.00026046551611886,0.475082682504961,0.50915473932302,3.32013933166248,4.99375142709083,0.53975162456751,0.0400678285895387,0.0513557300367243,0.0464720321966809,0.196118334032715,0.208903259371925,0.209779222970317,0.00472390448385948,0.0155002441470804,0.00114363793492633,0.0226714942269043,0.00781020605234133,0.0241864991928299,0.0532624602726708,0.0927458444567057,0.164824748734507,0.37454370377565,0.384589853365996,0.36039642119437,0.713976945467581,0.77055698353514,0.812849956491964,0.984638576614139,0.901027484438728,0.978605228932848
"135",1.90236436131579,0.000355565331640675,0.455833080722523,0.475914952497256,3.44596681843108,3.93908952129076,0.489741945058249,0.0433819232471846,0.0527345944652404,0.0494503020431307,0.199882710823815,0.2117724010144,0.188557903312009,0.00600092583857444,0.0188841513108481,0.000417821883621271,0.0369855277755619,0.0124226944565769,0.0237747828665489,0.0467502268569218,0.0909976795192339,0.127015069666603,0.370046671371732,0.378174547202225,0.343948537460011,0.724717204951604,0.771218489324931,0.689505263431807,0.910965972058631,0.963880479521069,0.98880552163547
"138",2.28234605793031,5.9607902744496e-05,0.515216300002548,0.689201280337767,4.46705706595081,4.83480116929063,0.445864620655678,0.0527830758822819,0.0542840828105938,0.0638263898715763,0.193902311022622,0.208803359105925,0.211342692259185,0.00534071313625676,0.0141800704316249,0.00155073107893058,0.0275541391014151,0.0301706752844364,0.00304092559861117,0.0483861627209924,0.0935715340271199,0.169356350847593,0.358025133066694,0.40968503235276,0.354877125672413,0.685739114563077,0.738370300146967,0.869892389436424,0.971235916233266,0.973786562572823,0.981080084542256
"140",2.29653879671755,5.2064125357538e-05,0.495250553362962,0.682979296623335,4.70362738715161,3.41547792708836,0.482247845635285,0.0446883588933543,0.0520586681749236,0.0500204289415768,0.194959889451413,0.211751063186504,0.218613272228849,0.00799518415465405,0.0103007056650032,0.00447849615016803,0.011716658356846,0.0271531857414546,0.013224942981906,0.0453334326312136,0.0987766334781113,0.170983697867592,0.379170470207076,0.423912245122567,0.357095191099257,0.65581661091037,0.751363832528341,0.899046983154611,0.995424204105635,0.922721612613524,0.919122538773249
"141",2.17044651542803,0.000117440218296448,0.467858759492174,0.585021538652794,3.76837902195126,2.05717259622239,0.380335727416832,0.063271010987478,0.0629300580160932,0.0703775312211772,0.190060279885891,0.203067211496724,0.194568377406122,0.00233253211712068,0.0184529794568095,0.000672068900432801,0.0414077645333182,0.0220034788801759,0.0111191279835094,0.047085956973034,0.0907962675784712,0.135110206518935,0.382883761861262,0.383750096051344,0.362195733029706,0.679679657828871,0.774671590885754,0.775129418462485,0.947902717841594,0.945543846403807,0.971566849493617
"142",1.9551656732391,0.000266621843976431,0.497503605136727,0.444920694220005,2.48771393347535,5.76870386966796,0.527889739248697,0.0407734295479297,0.0469467862432576,0.0454742937387823,0.195490952601416,0.203777362054419,0.171448522686304,0.00728947589874668,0.0145287900356529,0.00103007710405452,0.0305898930173742,0.0326746922431636,0.00942986751447009,0.0552443776620797,0.0889052110346267,0.115745261648668,0.392738330783433,0.398386717940673,0.30145655660575,0.862183874065293,0.807397814542989,0.727686667595183,0.990414929475096,0.910441997815694,0.972028072333045
"145",2.37722719541413,4.48525658305456e-05,0.489312692640819,0.924260372142588,4.17195862707756,12.1703576076259,0.406017120599109,0.0529460499771354,0.0650999565459408,0.0628562210693316,0.185166162952998,0.191434482098234,0.208222352760854,0.00856549624272211,0.00877335507347775,0.0020811588828272,0.0262590139311648,0.0448311150299668,0.00211778962879234,0.0485188962616231,0.0821931960297789,0.182118416808983,0.403346893036619,0.354986242864964,0.37574442942643,0.656114112300438,0.694737633146178,0.89543541223303,0.930631536126782,0.946198822807505,0.994610825242964
"146",2.22569405448232,8.92202839953764e-05,0.503624307778323,0.66405422182839,3.32234093380936,2.40191209039005,0.409380693333915,0.0620203256473574,0.0566988224386165,0.0698972880185533,0.197109524094333,0.199700384946092,0.179856742933962,0.00483241501887517,0.0122747163842754,0.000660902523988538,0.0386064676808483,0.0380867372481334,5.22204851624329e-05,0.0492723818421986,0.0895528043889328,0.123527808789679,0.412161172737104,0.41206292809216,0.318245871314151,0.79115690451277,0.796774582674153,0.710984876934885,0.90176046766356,0.939182004873267,0.905853733697899
"147",2.21578469715375,9.01239698817795e-05,0.495256387145667,0.584611505496403,3.91002221609029,4.45731163587472,0.437933829241762,0.0523543530803664,0.0642015523399215,0.050630510485109,0.197375933197894,0.207180848964155,0.204614554097506,0.00409511824135273,0.0195016349113659,0.00158476068951787,0.0211561390683977,0.0182866829710771,0.0221429597115193,0.0416176972277048,0.0833380674813051,0.166086404230873,0.394124395142517,0.389892328599573,0.357379786649105,0.65573068585663,0.732425898365478,0.879956854559478,0.991572146562667,0.934057590971562,0.937986255853498
"149",2.3010620044324,6.52034256819376e-05,0.429072086843777,0.881061526438599,3.59618345799517,2.78033546995498,0.431155529890797,0.0533530351504788,0.0573922859437652,0.0563675864370885,0.176364066317019,0.190123338663539,0.179924612743156,0.00202557340794295,0.0220572343947743,0.00121504373905854,0.0344127711680054,0.0167481021065472,0.0210281699693291,0.036062513262554,0.085434597614326,0.14366315031404,0.392534064193483,0.399560787129728,0.327140335985574,0.679146598338856,0.746840941191504,0.727203308852889,0.97878243255283,0.9136947157837,0.948991771322121
"151",2.33155163348307,5.15482006935502e-05,0.475515663356695,0.647287780373289,5.16728939120708,4.43532969036368,0.493170277818368,0.0475326799357805,0.0439883965039698,0.0554297404416847,0.197608828179676,0.190297311068268,0.20892958217234,0.00423150586016896,0.0193040100267484,0.00336540999169457,0.0205559387548815,0.0308565792945356,0.00228241189891512,0.0418365564967033,0.0750787735634363,0.152932986077239,0.368248155234487,0.352982518352317,0.338419587105327,0.658079140323924,0.696259776460791,0.794577093451713,0.972987028423078,0.938069597507738,0.912345232283394
