"iter","draw","step","Corley_adeno_prev_male_50_54","Corley_adeno_prev_male_55_59","Corley_adeno_prev_male_60_64","Corley_adeno_prev_male_65_69","Corley_adeno_prev_male_70_74","Corley_adeno_prev_male_75plus","Corley_adeno_prev_fem_50_54","Corley_adeno_prev_fem_55_59","Corley_adeno_prev_fem_60_64","Corley_adeno_prev_fem_65_69","Corley_adeno_prev_fem_70_74","Corley_adeno_prev_fem_75plus","UKFSS_screen_det_crc_male","UKFSS_screen_det_crc_fem","SEER_inc_colon_fem_20_49","SEER_inc_colon_fem_50_59","SEER_inc_colon_fem_60_69","SEER_inc_colon_fem_70_84","SEER_inc_colon_fem_85_100","SEER_inc_colon_male_20_49","SEER_inc_colon_male_50_59","SEER_inc_colon_male_60_69","SEER_inc_colon_male_70_84","SEER_inc_colon_male_85_100","SEER_inc_rectal_fem_20_49","SEER_inc_rectal_fem_50_59","SEER_inc_rectal_fem_60_69","SEER_inc_rectal_fem_70_84","SEER_inc_rectal_fem_85_100","SEER_inc_rectal_male_20_49","SEER_inc_rectal_male_50_59","SEER_inc_rectal_male_60_69","SEER_inc_rectal_male_70_84","SEER_inc_rectal_male_85_100","Pickhardt_pct_adeno_lt_6mm","Pickhardt_pct_adeno_6_to_lt10mm","Pickhardt_pct_adeno_10plusmm","Church_pct_crc_6_to_lt10mm","Church_pct_crc_10plusmm","Lieberman_pct_crc_6_to_lt10mm","Lieberman_pct_crc_10plusmm","actual_iter"
1,11696,0,0.2693,0.2922,0.3102,0.3274,0.3493,0.3586,0.182,0.1895,0.2134,0.2218,0.2362,0.2411,0.0023,0.0017,0,5e-04,0.0011,0.0014,0.0023,1e-04,6e-04,0.0013,0.0022,0.0023,0,2e-04,4e-04,5e-04,7e-04,0,2e-04,4e-04,7e-04,9e-04,0.5695,0.2731,0.1574,0.008,0.0286,0.0087,0.0429,1
1,11706,0,0.2761,0.2986,0.3164,0.3252,0.3382,0.3412,0.1835,0.2034,0.2168,0.2276,0.2268,0.2422,0.0046,0.0026,1e-04,6e-04,0.0012,0.0018,0.0025,0,7e-04,0.0014,0.0024,0.0037,0,3e-04,5e-04,6e-04,8e-04,1e-04,5e-04,0.001,0.0012,0.0013,0.5657,0.2686,0.1657,0.0092,0.0438,0.0093,0.06,1
1,11709,0,0.2652,0.2807,0.3047,0.3185,0.3442,0.3607,0.1786,0.1953,0.2116,0.2266,0.2394,0.2598,0.005,0.0029,0,3e-04,7e-04,0.0014,0.0026,0,4e-04,0.0011,0.0018,0.0032,0,4e-04,6e-04,8e-04,8e-04,1e-04,7e-04,0.001,0.0013,0.0016,0.5853,0.2633,0.1514,0.0087,0.0494,0.0088,0.0632,1
1,11712,0,0.2721,0.291,0.3085,0.3227,0.3452,0.3494,0.1823,0.2034,0.2081,0.2242,0.2324,0.2501,0.003,0.002,1e-04,7e-04,0.0014,0.0019,0.0024,1e-04,8e-04,0.0018,0.0027,0.0037,0,2e-04,3e-04,5e-04,4e-04,0,3e-04,5e-04,8e-04,8e-04,0.5728,0.249,0.1782,0.0093,0.0392,0.009,0.0574,1
1,11718,0,0.256,0.2688,0.2914,0.3095,0.328,0.3482,0.1684,0.1821,0.1995,0.2153,0.2333,0.2431,0.0043,0.0024,0,5e-04,0.001,0.002,0.0026,0,5e-04,0.0013,0.0024,0.0033,1e-04,4e-04,5e-04,6e-04,6e-04,1e-04,6e-04,0.001,0.001,0.0011,0.601,0.2475,0.1515,0.0087,0.049,0.0095,0.0627,1
1,11726,0,0.2849,0.306,0.3264,0.3376,0.3547,0.3654,0.1973,0.2189,0.2292,0.2374,0.257,0.2612,0.0044,0.0022,0,4e-04,9e-04,0.0017,0.0021,0,4e-04,0.001,0.0017,0.0027,0,3e-04,5e-04,6e-04,6e-04,0,5e-04,8e-04,0.0011,0.0013,0.5602,0.2808,0.159,0.0062,0.0357,0.0063,0.0528,1
1,11728,0,0.2786,0.2934,0.3203,0.3375,0.3529,0.3649,0.1947,0.2074,0.2128,0.2311,0.2518,0.2535,0.0036,0.003,1e-04,7e-04,0.0015,0.0024,0.0037,1e-04,7e-04,0.0017,0.0028,0.0037,0,3e-04,5e-04,7e-04,7e-04,0,4e-04,8e-04,0.001,0.0013,0.5587,0.2632,0.1781,0.0114,0.0394,0.0116,0.0589,1
1,11729,0,0.2706,0.2948,0.3088,0.3278,0.3566,0.3685,0.1826,0.2025,0.2205,0.2313,0.2506,0.2707,0.0035,0.0022,0,5e-04,0.0011,0.0018,0.0028,0,6e-04,0.0013,0.0023,0.0041,0,2e-04,4e-04,4e-04,6e-04,0,5e-04,8e-04,0.001,0.0016,0.5654,0.2769,0.1578,0.011,0.0398,0.0096,0.0563,1
1,11732,0,0.2776,0.3088,0.3263,0.3389,0.3426,0.3563,0.19,0.2055,0.2251,0.2337,0.2454,0.2505,0.0049,0.0031,1e-04,6e-04,0.0014,0.0023,0.0029,1e-04,7e-04,0.0015,0.0027,0.0038,1e-04,5e-04,7e-04,7e-04,7e-04,1e-04,5e-04,0.0011,0.0011,0.0014,0.5614,0.2718,0.1668,0.013,0.0522,0.0123,0.0677,1
1,11750,0,0.2559,0.2774,0.2989,0.3155,0.3314,0.3411,0.1755,0.1859,0.207,0.2163,0.2249,0.2392,0.003,0.0022,0,4e-04,0.001,0.0015,0.0019,0,5e-04,0.001,0.0018,0.0024,0,2e-04,4e-04,6e-04,7e-04,1e-04,4e-04,9e-04,8e-04,8e-04,0.5651,0.276,0.1589,0.0082,0.0377,0.009,0.05,1
1,11751,0,0.3275,0.3528,0.3735,0.3957,0.4132,0.4371,0.2263,0.2492,0.2588,0.2802,0.2991,0.3152,0.0048,0.003,0,5e-04,0.0012,0.0019,0.0036,1e-04,6e-04,0.0016,0.0024,0.0036,0,4e-04,5e-04,8e-04,0.0011,1e-04,6e-04,9e-04,0.0012,0.0012,0.5686,0.2724,0.1589,0.0057,0.0338,0.0057,0.0508,1
1,11758,0,0.2914,0.3111,0.3325,0.3504,0.3735,0.3816,0.1982,0.2194,0.2425,0.2541,0.2647,0.2746,0.0023,0.0016,0,3e-04,9e-04,0.0017,0.0021,0,3e-04,9e-04,0.0017,0.003,0,2e-04,3e-04,5e-04,5e-04,0,2e-04,5e-04,8e-04,0.0013,0.5718,0.2641,0.1641,0.0051,0.0224,0.0052,0.0341,1
1,11761,0,0.2493,0.2604,0.2737,0.2955,0.3238,0.3305,0.1564,0.1756,0.1791,0.191,0.2089,0.2205,0.0038,0.0023,0,5e-04,0.0011,0.0015,0.0023,1e-04,6e-04,0.0012,0.002,0.0027,0,2e-04,3e-04,5e-04,5e-04,1e-04,4e-04,8e-04,9e-04,8e-04,0.5544,0.2743,0.1713,0.0098,0.0491,0.0094,0.0648,1
1,11766,0,0.2609,0.2794,0.3057,0.3175,0.3384,0.3701,0.1761,0.1969,0.2141,0.2259,0.2459,0.2659,0.004,0.0022,1e-04,6e-04,0.0012,0.0019,0.0026,1e-04,6e-04,0.0015,0.0022,0.0032,0,3e-04,5e-04,6e-04,8e-04,1e-04,6e-04,0.001,0.0012,0.0017,0.5865,0.2438,0.1697,0.0073,0.0428,0.0084,0.0587,1
1,11773,0,0.2753,0.2999,0.3135,0.3411,0.3562,0.3774,0.1745,0.1945,0.214,0.2264,0.2396,0.2624,0.0036,0.0022,0,5e-04,0.0011,0.0016,0.0022,0,6e-04,0.0013,0.002,0.0036,0,2e-04,4e-04,5e-04,6e-04,0,4e-04,7e-04,8e-04,0.0011,0.5622,0.2642,0.1736,0.0068,0.0421,0.0074,0.0542,1
1,11775,0,0.2782,0.3017,0.3181,0.3333,0.3434,0.3601,0.1977,0.2105,0.2265,0.2399,0.2526,0.2631,0.0036,0.0027,1e-04,6e-04,0.0013,0.002,0.0028,1e-04,6e-04,0.0014,0.0023,0.0038,0,3e-04,4e-04,6e-04,5e-04,1e-04,5e-04,8e-04,9e-04,9e-04,0.5593,0.2846,0.156,0.0085,0.0374,0.01,0.0575,1
1,11784,0,0.2658,0.2945,0.3086,0.3424,0.3557,0.3789,0.1804,0.1968,0.2221,0.2411,0.2468,0.2701,0.0037,0.0024,0,5e-04,8e-04,0.0016,0.0024,0,5e-04,0.001,0.0017,0.0032,0,3e-04,4e-04,5e-04,0.001,1e-04,4e-04,7e-04,0.0012,0.0015,0.5752,0.2764,0.1485,0.0079,0.0373,0.0086,0.0545,1
1,11789,0,0.2703,0.2981,0.3201,0.3446,0.3592,0.3816,0.1818,0.2015,0.2181,0.2355,0.2473,0.2727,0.0023,0.0016,0,4e-04,0.0012,0.002,0.0033,0,5e-04,0.0013,0.0024,0.0041,0,1e-04,3e-04,5e-04,4e-04,0,2e-04,5e-04,8e-04,0.001,0.5723,0.2688,0.1589,0.0084,0.0326,0.0092,0.0461,1
1,11804,0,0.2702,0.2867,0.3042,0.326,0.3442,0.3429,0.1823,0.207,0.2191,0.2319,0.2462,0.2427,0.0027,0.0018,0,5e-04,0.001,0.0015,0.0023,0,5e-04,0.001,0.002,0.003,0,2e-04,3e-04,5e-04,4e-04,0,3e-04,5e-04,8e-04,0.001,0.5563,0.2713,0.1725,0.0059,0.0337,0.0061,0.0479,1
1,11807,0,0.2958,0.32,0.3438,0.3492,0.3683,0.3807,0.1969,0.2121,0.2205,0.234,0.2568,0.2681,0.0036,0.0024,1e-04,8e-04,0.0014,0.0023,0.0026,1e-04,8e-04,0.0017,0.0027,0.0034,0,2e-04,5e-04,6e-04,6e-04,0,4e-04,7e-04,9e-04,0.0011,0.5637,0.2812,0.1551,0.0101,0.0404,0.0107,0.0566,1
1,11811,0,0.2718,0.299,0.3113,0.3295,0.3465,0.359,0.182,0.1935,0.2116,0.2273,0.2384,0.2513,0.0029,0.002,0,6e-04,0.0011,0.0017,0.0023,0,7e-04,0.0015,0.0025,0.0031,0,1e-04,3e-04,5e-04,5e-04,0,2e-04,4e-04,7e-04,6e-04,0.5642,0.2648,0.1711,0.0072,0.032,0.0066,0.0477,1
1,11813,0,0.2649,0.2903,0.3099,0.326,0.3456,0.3603,0.1759,0.1885,0.2096,0.2241,0.2437,0.2501,0.0025,0.0015,0,4e-04,9e-04,0.0015,0.0019,0,4e-04,0.0011,0.0019,0.003,0,1e-04,2e-04,4e-04,3e-04,0,2e-04,4e-04,6e-04,7e-04,0.5519,0.284,0.164,0.0081,0.0295,0.0086,0.0419,1
1,11814,0,0.2835,0.3022,0.3271,0.3411,0.3558,0.3672,0.1935,0.2095,0.2264,0.2353,0.2451,0.2588,0.0034,0.0024,1e-04,8e-04,0.0014,0.0023,0.003,1e-04,8e-04,0.0016,0.0026,0.0037,0,2e-04,4e-04,5e-04,7e-04,0,3e-04,5e-04,7e-04,8e-04,0.5722,0.2768,0.151,0.01,0.0415,0.0099,0.06,1
1,11815,0,0.2591,0.2807,0.2994,0.3204,0.3345,0.357,0.1699,0.1848,0.2044,0.2128,0.2314,0.253,0.0023,0.0014,0,4e-04,9e-04,0.0014,0.0024,0,5e-04,0.0012,0.0018,0.0031,0,2e-04,3e-04,4e-04,6e-04,0,3e-04,6e-04,8e-04,7e-04,0.5551,0.2802,0.1647,0.0075,0.0263,0.0071,0.0389,1
1,11821,0,0.3043,0.323,0.3487,0.3704,0.3821,0.405,0.2115,0.2303,0.2501,0.2553,0.2724,0.2938,0.0033,0.0025,1e-04,6e-04,0.0014,0.002,0.0031,1e-04,8e-04,0.0014,0.0026,0.0035,0,2e-04,5e-04,6e-04,7e-04,0,4e-04,7e-04,9e-04,0.0011,0.5629,0.2725,0.1646,0.0087,0.0381,0.0093,0.0547,1
1,11825,0,0.2696,0.2842,0.3003,0.3213,0.3467,0.3619,0.1694,0.1853,0.2028,0.2236,0.2363,0.2498,0.0034,0.0019,0,4e-04,7e-04,0.0014,0.002,0,4e-04,9e-04,0.0018,0.003,0,3e-04,4e-04,6e-04,7e-04,0,4e-04,9e-04,0.001,0.0013,0.5568,0.2707,0.1725,0.0077,0.032,0.0078,0.047,1
1,11826,0,0.2829,0.3021,0.3281,0.3497,0.3728,0.3871,0.1896,0.2088,0.2313,0.2408,0.2682,0.2743,0.0037,0.0024,0,4e-04,9e-04,0.0017,0.0026,0,4e-04,0.001,0.0021,0.0033,0,3e-04,6e-04,7e-04,9e-04,0,5e-04,9e-04,0.0012,0.0013,0.5573,0.266,0.1767,0.0076,0.0351,0.0075,0.0496,1
1,11835,0,0.2593,0.2724,0.2912,0.3121,0.3297,0.3494,0.1741,0.1883,0.2039,0.2223,0.2255,0.2379,0.0029,0.0024,0,4e-04,0.001,0.0019,0.0026,0,5e-04,0.0013,0.0022,0.0032,0,2e-04,4e-04,7e-04,6e-04,0,2e-04,4e-04,7e-04,9e-04,0.5602,0.2812,0.1586,0.0096,0.0378,0.0095,0.0529,1
1,11836,0,0.2895,0.3043,0.3306,0.342,0.3559,0.3785,0.1989,0.2188,0.231,0.2398,0.254,0.2663,0.0045,0.0031,0,6e-04,0.0012,0.0016,0.0026,0,5e-04,0.0012,0.0018,0.0029,1e-04,4e-04,6e-04,8e-04,7e-04,1e-04,7e-04,0.0011,0.0013,0.0013,0.5861,0.2657,0.1482,0.01,0.0452,0.0099,0.064,1
1,11838,0,0.2508,0.2698,0.2893,0.3084,0.322,0.337,0.1699,0.1728,0.1999,0.2049,0.2181,0.2337,0.0035,0.0022,0,3e-04,8e-04,0.0011,0.0015,0,3e-04,8e-04,0.0016,0.0022,0,3e-04,4e-04,5e-04,6e-04,0,5e-04,8e-04,0.0011,0.001,0.5655,0.2668,0.1677,0.0068,0.037,0.0067,0.0505,1
1,11840,0,0.2791,0.3014,0.3178,0.3382,0.3513,0.3584,0.1781,0.1944,0.2211,0.2247,0.232,0.2436,0.004,0.0023,0,4e-04,9e-04,0.0016,0.0021,0,5e-04,0.0011,0.0021,0.003,0,2e-04,5e-04,6e-04,6e-04,0,4e-04,8e-04,0.0011,0.0011,0.5589,0.2568,0.1843,0.0063,0.0342,0.0057,0.0485,1
1,11841,0,0.2867,0.2996,0.3271,0.3337,0.3514,0.363,0.1872,0.2083,0.2195,0.2361,0.2421,0.2505,0.0031,0.002,1e-04,7e-04,0.0014,0.0021,0.0022,1e-04,8e-04,0.0018,0.0025,0.0032,0,2e-04,4e-04,5e-04,6e-04,0,4e-04,7e-04,8e-04,9e-04,0.5657,0.2694,0.1649,0.0097,0.0355,0.0108,0.0534,1
1,11842,0,0.2865,0.3166,0.3275,0.3507,0.3651,0.3855,0.1949,0.2131,0.2283,0.244,0.2643,0.2729,0.0034,0.0021,0,5e-04,0.001,0.002,0.0033,0,5e-04,0.0013,0.0023,0.0034,0,2e-04,4e-04,6e-04,9e-04,0,3e-04,6e-04,8e-04,0.0013,0.5679,0.2767,0.1554,0.0083,0.037,0.0084,0.0529,1
1,11847,0,0.2649,0.2863,0.3089,0.3247,0.3396,0.3511,0.178,0.1925,0.2112,0.2256,0.2367,0.2541,0.0035,0.0022,1e-04,5e-04,0.0011,0.0019,0.002,1e-04,6e-04,0.0013,0.0021,0.0029,0,2e-04,3e-04,4e-04,5e-04,0,4e-04,6e-04,7e-04,8e-04,0.566,0.2587,0.1754,0.0081,0.0405,0.0078,0.0551,1
1,11861,0,0.2399,0.2647,0.2802,0.3051,0.3274,0.3533,0.1591,0.1721,0.1935,0.2026,0.222,0.2388,0.0023,0.0013,0,5e-04,0.001,0.0016,0.0023,0,4e-04,0.0011,0.0018,0.0025,0,1e-04,2e-04,5e-04,7e-04,0,2e-04,5e-04,7e-04,8e-04,0.5781,0.2553,0.1666,0.0069,0.0302,0.007,0.0419,1
1,11867,0,0.2475,0.263,0.2892,0.2988,0.3207,0.3329,0.156,0.1684,0.1869,0.1993,0.2147,0.2337,0.0027,0.0013,0,3e-04,6e-04,0.0012,0.0019,0,3e-04,8e-04,0.0014,0.0025,9.5808e-06,1e-04,4e-04,5e-04,8e-04,0,3e-04,7e-04,8e-04,0.0011,0.5601,0.2707,0.1692,0.0058,0.0311,0.0057,0.0427,1
1,11877,0,0.2616,0.2747,0.2925,0.3113,0.3216,0.331,0.1784,0.1939,0.202,0.2188,0.2263,0.2382,0.0038,0.0028,0,5e-04,0.0013,0.0018,0.0027,1e-04,7e-04,0.0014,0.0021,0.0026,0,3e-04,5e-04,6e-04,6e-04,1e-04,5e-04,8e-04,9e-04,0.001,0.5792,0.2534,0.1674,0.0099,0.0456,0.0091,0.0652,1
1,11890,0,0.3028,0.3237,0.3398,0.3494,0.374,0.3785,0.2123,0.2297,0.2471,0.2564,0.2657,0.2761,0.0029,0.0017,0,6e-04,0.0011,0.0018,0.0026,0,5e-04,0.0013,0.0022,0.0032,0,2e-04,3e-04,5e-04,5e-04,0,3e-04,7e-04,9e-04,0.0013,0.5664,0.2571,0.1765,0.0046,0.028,0.0041,0.0411,1
1,11892,0,0.2849,0.3129,0.3331,0.3421,0.3563,0.3721,0.1948,0.2052,0.223,0.2316,0.2415,0.26,0.0041,0.0031,0,4e-04,0.001,0.0017,0.0025,0,5e-04,0.0012,0.002,0.0025,1e-04,5e-04,7e-04,7e-04,0.001,1e-04,7e-04,9e-04,0.0011,0.0014,0.5591,0.2774,0.1635,0.0082,0.0413,0.008,0.0589,1
1,11895,0,0.2766,0.3005,0.3254,0.35,0.3781,0.4027,0.1803,0.1956,0.2136,0.2355,0.2569,0.2815,0.0021,0.0012,0,4e-04,0.001,0.0019,0.003,0,4e-04,0.0012,0.0025,0.0048,1.2788e-06,1e-04,2e-04,3e-04,5e-04,0,1e-04,3e-04,5e-04,9e-04,0.5569,0.2709,0.1722,0.0072,0.0269,0.0072,0.0402,1
1,11899,0,0.2738,0.2991,0.3235,0.3345,0.3623,0.3826,0.1743,0.1951,0.2027,0.2195,0.2389,0.2666,0.0031,0.002,0,4e-04,9e-04,0.0016,0.0028,0,5e-04,0.0013,0.0021,0.0033,0,2e-04,4e-04,4e-04,4e-04,0,3e-04,6e-04,7e-04,7e-04,0.5555,0.2835,0.161,0.008,0.0356,0.0071,0.0501,1
1,11902,0,0.2661,0.2837,0.3046,0.3205,0.3284,0.35,0.177,0.187,0.203,0.218,0.2305,0.2435,0.0044,0.0024,1e-04,6e-04,0.0012,0.0016,0.003,1e-04,8e-04,0.0017,0.0025,0.0033,0,3e-04,5e-04,7e-04,0.001,1e-04,7e-04,0.0012,0.0013,0.0013,0.5562,0.2728,0.171,0.0112,0.044,0.0113,0.0633,1
1,11903,0,0.256,0.275,0.2985,0.3226,0.3405,0.365,0.1734,0.185,0.2077,0.2156,0.2403,0.2617,0.0026,0.0016,0,3e-04,8e-04,0.0016,0.0025,0,4e-04,9e-04,0.0019,0.0032,0,2e-04,4e-04,5e-04,6e-04,0,3e-04,6e-04,8e-04,0.0012,0.5546,0.275,0.1704,0.006,0.0294,0.0049,0.0428,1
1,11904,0,0.2723,0.2911,0.3086,0.3342,0.3465,0.3694,0.1871,0.2013,0.2209,0.2375,0.247,0.2596,0.0035,0.0022,0,5e-04,9e-04,0.0015,0.0023,0,5e-04,0.0011,0.0021,0.0027,0,2e-04,4e-04,5e-04,6e-04,0,4e-04,7e-04,9e-04,0.0013,0.5651,0.2807,0.1542,0.008,0.037,0.0081,0.0516,1
1,11911,0,0.2504,0.2758,0.307,0.3169,0.341,0.3554,0.176,0.1877,0.2133,0.2295,0.2369,0.2597,0.0023,0.0013,0,5e-04,0.001,0.0016,0.0024,0,6e-04,0.0011,0.0022,0.0026,7.0396e-06,1e-04,1e-04,2e-04,5e-04,0,2e-04,4e-04,6e-04,0.001,0.5591,0.2591,0.1818,0.0076,0.03,0.0063,0.0424,1
1,11918,0,0.274,0.2902,0.321,0.3346,0.3544,0.3723,0.184,0.1969,0.2148,0.2344,0.2433,0.263,0.0039,0.0022,0,5e-04,0.0013,0.0019,0.0028,0,5e-04,0.0012,0.0023,0.0043,0,3e-04,4e-04,6e-04,6e-04,0,4e-04,7e-04,0.0011,0.0013,0.561,0.2576,0.1813,0.0082,0.0389,0.0081,0.0563,1
1,11922,0,0.2804,0.3012,0.3236,0.3403,0.3529,0.3653,0.1852,0.2042,0.219,0.2311,0.2446,0.2595,0.0037,0.0022,0,4e-04,0.001,0.0018,0.0026,0,6e-04,0.0014,0.0024,0.0033,0,2e-04,5e-04,6e-04,8e-04,0,4e-04,8e-04,0.001,0.0012,0.5616,0.2658,0.1727,0.008,0.0408,0.0075,0.056,1
1,11923,0,0.304,0.3225,0.345,0.361,0.3854,0.397,0.1928,0.2083,0.2288,0.2433,0.2607,0.264,0.0035,0.0023,0,5e-04,0.0011,0.0018,0.0027,0,6e-04,0.0014,0.0025,0.0033,0,3e-04,5e-04,7e-04,6e-04,0,4e-04,8e-04,0.001,0.0015,0.5571,0.2856,0.1572,0.0077,0.0343,0.0083,0.0492,1
1,11924,0,0.3351,0.3564,0.3741,0.3969,0.4142,0.4265,0.2408,0.2609,0.2737,0.2939,0.2974,0.3151,0.0044,0.003,0,6e-04,0.0014,0.0024,0.0034,0,6e-04,0.0014,0.0025,0.004,0,3e-04,5e-04,6e-04,5e-04,1e-04,6e-04,9e-04,0.0011,0.0011,0.5575,0.2777,0.1648,0.0067,0.0331,0.0062,0.0508,1
1,11926,0,0.2483,0.2734,0.2935,0.3127,0.3258,0.3465,0.1623,0.1818,0.1947,0.2097,0.2151,0.2328,0.0036,0.0024,0,3e-04,7e-04,0.0013,0.0016,0,4e-04,9e-04,0.0015,0.0023,0,3e-04,4e-04,6e-04,9e-04,0,4e-04,8e-04,0.001,0.0011,0.5543,0.2746,0.1711,0.0066,0.0369,0.007,0.0504,1
1,11930,0,0.294,0.3202,0.3411,0.361,0.3803,0.391,0.2056,0.2174,0.2429,0.2529,0.2652,0.2798,0.0048,0.0033,0,6e-04,0.0013,0.0021,0.0021,1e-04,7e-04,0.0015,0.0024,0.0032,0,3e-04,7e-04,7e-04,0.001,1e-04,7e-04,0.0011,0.0013,0.0014,0.5857,0.2406,0.1736,0.0079,0.0416,0.0082,0.0612,1
1,11935,0,0.2582,0.2712,0.2949,0.3045,0.3206,0.335,0.159,0.1786,0.1934,0.2062,0.2133,0.2258,0.0039,0.0024,0,4e-04,8e-04,0.0015,0.0017,0,4e-04,0.001,0.0018,0.0031,0,4e-04,5e-04,7e-04,9e-04,1e-04,6e-04,0.001,0.0011,0.0014,0.5902,0.2473,0.1626,0.0097,0.0448,0.0099,0.0605,1
1,11936,0,0.257,0.2788,0.2984,0.3145,0.3218,0.34,0.1722,0.1821,0.1951,0.21,0.2167,0.2315,0.0033,0.002,1e-04,6e-04,0.0011,0.0018,0.0026,1e-04,7e-04,0.0013,0.002,0.0029,0,2e-04,3e-04,5e-04,6e-04,1e-04,4e-04,7e-04,8e-04,0.0013,0.5754,0.2619,0.1627,0.0099,0.038,0.0098,0.0531,1
1,11940,0,0.2791,0.3055,0.3192,0.334,0.3702,0.3892,0.19,0.2089,0.2305,0.2453,0.2679,0.2858,0.0022,0.0015,0,3e-04,8e-04,0.0016,0.0018,0,5e-04,0.0012,0.0019,0.003,7.6735e-06,1e-04,3e-04,4e-04,4e-04,0,3e-04,5e-04,7e-04,0.0011,0.5537,0.2843,0.162,0.0053,0.0246,0.0052,0.038,1
1,11942,0,0.3113,0.3406,0.3524,0.3717,0.3927,0.4056,0.2125,0.2309,0.2459,0.263,0.2766,0.2923,0.002,0.0017,0,5e-04,0.0011,0.0019,0.0028,0,5e-04,0.0013,0.0024,0.0034,7.6766e-06,1e-04,3e-04,4e-04,5e-04,9.5905e-06,2e-04,4e-04,6e-04,0.001,0.5558,0.2799,0.1642,0.0058,0.0224,0.0056,0.034,1
1,11943,0,0.252,0.2711,0.2864,0.3057,0.3234,0.3338,0.1676,0.1794,0.1924,0.213,0.2185,0.2345,0.0023,0.0012,0,3e-04,8e-04,0.0011,0.0019,0,4e-04,0.001,0.0017,0.0022,8.3074e-06,1e-04,3e-04,3e-04,5e-04,0,2e-04,5e-04,6e-04,8e-04,0.5605,0.2827,0.1567,0.0063,0.0296,0.0061,0.0407,1
1,11944,0,0.3065,0.3318,0.345,0.3596,0.3757,0.3912,0.2146,0.235,0.2515,0.2641,0.2676,0.281,0.0053,0.0033,1e-04,6e-04,0.0012,0.0021,0.003,1e-04,7e-04,0.0014,0.0027,0.0033,0,4e-04,6e-04,9e-04,0.001,1e-04,7e-04,0.0011,0.0013,0.0012,0.5751,0.2503,0.1746,0.0079,0.042,0.0072,0.0618,1
1,11950,0,0.298,0.3221,0.3399,0.3645,0.3777,0.3983,0.198,0.2201,0.2398,0.2518,0.2635,0.2812,0.0056,0.0033,0,6e-04,0.0013,0.0023,0.0027,1e-04,8e-04,0.0016,0.003,0.0037,1e-04,4e-04,7e-04,8e-04,8e-04,1e-04,7e-04,0.001,0.0013,0.0014,0.5779,0.2602,0.162,0.0104,0.0515,0.0102,0.0719,1
1,11952,0,0.263,0.2864,0.3069,0.3249,0.3348,0.3532,0.1816,0.1978,0.2075,0.2191,0.2316,0.2475,0.0021,0.0016,1e-04,5e-04,0.0011,0.0017,0.0025,1e-04,8e-04,0.0015,0.0024,0.0032,8.9498e-06,1e-04,2e-04,3e-04,5e-04,0,2e-04,5e-04,6e-04,9e-04,0.5765,0.251,0.1725,0.0081,0.0348,0.0075,0.0494,1
1,11959,0,0.298,0.3116,0.3438,0.3475,0.3717,0.3778,0.1975,0.2189,0.2279,0.2442,0.2575,0.264,0.0037,0.0024,0,5e-04,0.001,0.0017,0.0029,0,5e-04,0.0011,0.0021,0.0032,0,4e-04,6e-04,8e-04,6e-04,0,5e-04,9e-04,0.0012,0.001,0.565,0.2746,0.1604,0.0071,0.0338,0.0067,0.0506,1
1,11960,0,0.3149,0.3305,0.3516,0.3707,0.3906,0.4035,0.2095,0.2265,0.2445,0.2621,0.2714,0.2938,0.0038,0.0024,1e-04,6e-04,0.0013,0.0021,0.0027,1e-04,8e-04,0.0017,0.0029,0.0043,0,2e-04,5e-04,5e-04,7e-04,0,4e-04,7e-04,0.001,0.001,0.5677,0.2818,0.1505,0.0105,0.0351,0.0103,0.0551,1
1,11961,0,0.2611,0.2868,0.3073,0.3276,0.3472,0.3683,0.1706,0.1876,0.1982,0.2163,0.2348,0.2517,0.0021,0.0015,0,2e-04,6e-04,0.0011,0.002,0,2e-04,7e-04,0.0014,0.0028,0,1e-04,3e-04,4e-04,7e-04,0,2e-04,5e-04,7e-04,0.001,0.5622,0.2798,0.158,0.0051,0.0257,0.0055,0.0342,1
1,11975,0,0.2565,0.2788,0.2926,0.3077,0.3306,0.3468,0.1602,0.18,0.1913,0.2057,0.2187,0.2319,0.0018,0.0016,0,3e-04,7e-04,0.001,0.0017,0,3e-04,6e-04,0.0012,0.0019,0,2e-04,3e-04,4e-04,4e-04,0,2e-04,4e-04,7e-04,7e-04,0.5551,0.2998,0.1451,0.0057,0.0305,0.0063,0.0401,1
1,11984,0,0.321,0.3404,0.3587,0.3819,0.3986,0.4065,0.2115,0.2296,0.2446,0.2566,0.2682,0.2845,0.0037,0.0021,0,5e-04,0.0011,0.0017,0.0029,1e-04,7e-04,0.0013,0.0021,0.0032,0,2e-04,4e-04,5e-04,6e-04,1e-04,5e-04,8e-04,0.0011,0.001,0.5566,0.2872,0.1561,0.0061,0.0282,0.0068,0.043,1
1,11993,0,0.3012,0.3271,0.3536,0.3688,0.3843,0.4062,0.1954,0.2167,0.2335,0.2476,0.2693,0.2856,0.0042,0.0025,0,5e-04,0.001,0.0016,0.0022,0,5e-04,0.0013,0.0022,0.003,0,2e-04,5e-04,7e-04,7e-04,0,5e-04,9e-04,0.0013,0.0017,0.5565,0.2767,0.1668,0.0088,0.0372,0.0077,0.0549,1
